IQ,CGPA,Internship_Experience,Projects_Completed,Placement
99,8.02,Yes,0,No
82,6.17,No,1,No
82,4.79,No,1,No
131,9.6,Yes,5,Yes
87,6.36,No,4,No
95,5.74,No,3,No
94,5.14,Yes,3,No
93,6.67,Yes,2,No
109,6.29,No,1,No
114,9.29,Yes,0,No
95,6.61,No,4,No
81,9.39,Yes,4,No
119,6.32,No,4,No
98,7.28,Yes,4,No
125,8.36,Yes,5,Yes
66,8.48,Yes,1,No
102,7.81,Yes,3,No
128,9.87,No,1,No
94,5.71,Yes,5,No
96,7.49,No,0,No
104,9.04,Yes,4,Yes
91,5.18,No,5,No
95,5.04,No,1,No
94,6.51,Yes,0,No
90,7.86,No,2,No
118,6.61,No,4,Yes
106,6.24,No,5,No
103,7.29,No,3,No
112,7.8,No,3,Yes
96,5.97,Yes,3,No
88,6.46,No,0,No
90,7.58,No,1,No
100,9.76,Yes,4,Yes
84,8.82,Yes,4,No
92,8.56,No,5,No
92,6.9,No,4,No
131,6.82,No,4,Yes
58,7.63,No,2,No
97,9.39,No,5,No
125,7.6,No,4,No
101,9.04,No,2,Yes
111,10.33,No,1,No
101,5.8,Yes,3,No
89,5.23,Yes,2,No
66,5.6,No,3,No
103,6.83,No,3,No
88,5.49,No,0,No
87,9.06,Yes,2,No
92,5.24,No,4,No
126,6.64,No,5,No
136,5.88,Yes,0,No
103,9.26,No,4,No
93,8.65,No,5,No
82,9.23,Yes,3,No
107,9.47,No,0,No
126,7.61,No,4,No
96,6.07,No,4,No
64,5.53,No,1,No
110,5.97,No,0,No
114,8.81,No,0,No
76,5.32,No,3,No
102,5.12,Yes,5,No
106,7.73,No,3,No
98,8.34,Yes,0,No
88,8.72,No,1,No
115,7.01,Yes,1,No
93,9.34,No,5,No
77,7.69,No,3,No
69,5.75,No,2,No
118,9.39,Yes,4,Yes
109,10.04,No,3,Yes
101,5.71,No,1,No
93,6.89,Yes,0,No
92,7.84,Yes,1,No
83,5.85,Yes,0,No
93,9.71,Yes,3,Yes
68,5.96,No,4,No
88,9.08,No,5,No
95,8.7,Yes,4,No
109,7.66,No,3,No
99,6.12,Yes,4,No
111,6.42,Yes,4,Yes
120,5.03,No,5,No
115,6.11,Yes,2,No
107,6.8,Yes,2,No
100,9.19,Yes,2,No
85,6.37,No,0,No
111,8.37,Yes,2,Yes
125,6.8,Yes,3,No
105,8.68,No,5,No
128,9.63,No,2,Yes
77,6.44,No,5,No
82,9.38,Yes,3,No
112,8.37,Yes,2,Yes
103,8.66,Yes,4,No
119,8.25,No,2,Yes
99,6.94,No,3,No
86,6.49,No,3,No
96,5.56,No,5,No
77,8.05,Yes,3,Yes
83,9.5,No,2,No
114,8.91,No,0,No
113,6.68,Yes,3,Yes
105,9.47,No,5,Yes
74,8.85,Yes,0,No
94,6.45,Yes,2,No
81,4.62,No,5,No
117,5.76,No,0,No
91,9.16,No,0,No
83,8.7,Yes,3,No
100,6.05,No,5,No
90,6.89,Yes,2,No
122,8.81,Yes,3,Yes
88,10.06,Yes,4,No
79,9.36,No,1,No
67,8.47,No,0,No
99,6.59,No,2,No
91,8.02,No,0,No
78,5.96,Yes,2,No
117,8.69,No,3,Yes
110,7.07,No,1,No
99,9.16,No,1,No
120,6.51,Yes,1,No
109,9.3,No,1,No
87,6.73,No,0,No
84,7.56,Yes,2,No
112,8.19,Yes,4,Yes
105,5.42,Yes,2,No
102,9.68,No,0,No
87,7.83,Yes,5,No
109,7.99,No,3,No
88,8.84,No,4,No
98,9.28,No,4,No
121,7.77,No,5,Yes
90,9.57,No,4,Yes
76,5.1,No,0,No
84,5.36,No,1,No
114,7.71,No,5,No
103,6.61,No,1,No
98,7.69,Yes,1,No
92,6.65,Yes,2,No
107,6.76,No,1,No
87,8.99,No,4,No
104,7.58,No,1,No
89,10.39,No,5,Yes
86,8.84,Yes,5,No
90,6.85,Yes,4,No
94,6.17,No,4,No
99,7.02,No,2,No
103,8.98,No,5,No
44,4.72,Yes,1,No
87,5.68,Yes,3,No
94,9.63,Yes,1,No
122,8.01,Yes,3,Yes
83,6.07,Yes,5,No
102,6.42,No,2,No
122,9.06,No,0,No
80,9.28,No,2,No
105,6.63,No,2,No
87,7.09,No,3,No
92,9.5,No,2,No
87,8.73,No,4,No
89,8.97,No,2,Yes
140,7.26,No,5,No
112,9.98,No,2,Yes
116,7.03,No,3,Yes
107,6.26,No,5,No
75,8.44,Yes,2,No
105,8.02,No,2,Yes
116,9.18,Yes,5,Yes
87,5.36,No,5,No
114,9.55,No,5,Yes
110,6.15,No,1,No
127,7.99,No,5,Yes
93,5.01,No,4,No
83,8.34,No,4,No
94,8.46,No,4,No
121,6.7,No,2,No
72,6.58,Yes,4,No
68,7.57,Yes,1,No
101,8.92,No,0,No
93,6.74,No,0,No
100,6.56,Yes,1,No
114,5.96,Yes,0,No
91,9.87,Yes,0,No
71,6.34,No,3,No
130,5.05,No,2,Yes
85,8.67,No,3,No
84,8.31,No,3,Yes
116,5.61,No,1,No
94,10.35,Yes,0,No
99,8.25,Yes,1,No
107,7.94,No,4,No
116,7.07,No,3,No
94,9,No,0,No
122,5.99,Yes,2,No
67,6.84,Yes,3,No
111,5.75,Yes,0,No
87,9.28,No,4,Yes
120,7.64,No,1,No
102,7.85,Yes,0,No
89,5.95,No,0,No
109,8.09,No,3,Yes
113,8.58,Yes,0,No
109,6.73,No,4,No
84,9.15,Yes,2,No
92,6.55,No,4,No
99,8.37,Yes,0,No
99,5.38,No,2,No
111,7.72,No,4,Yes
69,9.91,No,2,Yes
105,9.87,No,5,No
95,6.8,No,3,No
87,7.27,No,0,No
88,5.73,Yes,2,No
96,9.38,No,1,No
45,7.63,No,3,No
89,6.79,Yes,0,No
86,5.58,No,3,No
107,9.76,Yes,1,No
87,7.84,No,0,No
96,6.13,Yes,3,No
123,6.91,No,3,No
114,6.63,Yes,2,Yes
113,8.19,Yes,2,Yes
92,9.63,No,3,No
108,9.77,No,2,No
96,7.2,Yes,0,No
97,8.74,No,2,No
106,7.44,Yes,0,No
91,5.97,No,0,No
122,10.13,Yes,0,No
97,6.2,Yes,0,No
109,6.14,No,3,No
121,9.61,Yes,4,Yes
115,5.55,Yes,4,Yes
78,8.41,No,0,No
106,9.38,No,4,No
112,7.82,Yes,0,No
113,5.28,Yes,4,No
83,7.2,No,5,No
90,5.9,No,1,No
114,7,No,2,No
88,9.32,No,4,No
95,7.22,No,0,No
123,7.13,Yes,2,No
99,8,No,2,No
89,7.62,Yes,3,No
86,9.57,No,3,No
104,6.47,Yes,4,No
80,8.74,Yes,3,No
96,7.45,Yes,0,No
104,6.16,No,3,No
119,6.87,No,1,No
110,7.3,No,4,No
89,7.97,No,2,No
117,5.94,Yes,5,No
95,9.32,No,2,No
81,8.19,Yes,1,No
97,9.31,Yes,0,No
121,5.65,No,2,No
102,6.88,No,1,No
100,5.51,No,3,No
124,6.41,No,4,Yes
78,9.5,Yes,1,No
80,5.3,No,1,No
75,7.51,No,3,No
105,5.93,No,0,No
102,7.17,Yes,5,No
123,9.32,No,5,Yes
103,8.54,Yes,3,No
93,9.11,No,3,Yes
100,6.91,Yes,2,No
101,9.23,No,5,No
74,8.15,No,1,No
140,7.47,No,1,No
107,6.71,No,3,No
103,9.3,Yes,3,No
109,7.61,Yes,1,No
110,8.63,Yes,1,No
97,7.17,Yes,1,No
90,5.91,No,0,No
108,8.33,No,3,Yes
105,8.3,Yes,3,No
87,7.95,No,2,No
121,7.67,No,2,Yes
104,5.67,No,4,No
110,9.11,No,1,No
120,10.04,No,1,No
100,9.75,No,4,No
104,6.83,No,3,No
112,7.42,No,1,No
89,8.76,No,2,No
100,7.59,No,0,No
101,7.86,Yes,5,No
85,9.95,No,3,Yes
134,7.76,Yes,0,No
78,8.03,No,0,No
80,5.51,No,4,No
119,5.55,No,0,No
110,4.6,No,1,No
84,9.18,No,4,No
109,7.32,Yes,2,No
122,7.04,Yes,0,No
99,8.76,No,1,No
138,8.46,No,1,No
74,8.44,No,2,Yes
110,6.2,No,4,No
117,9.45,No,4,Yes
113,5.38,Yes,4,Yes
96,5.06,Yes,2,No
95,6.08,No,2,No
106,6.6,Yes,2,No
112,5.92,Yes,4,No
109,8.18,Yes,0,No
115,5.8,Yes,2,No
84,8.88,No,2,No
96,5.63,Yes,4,No
85,5.65,Yes,2,No
94,7.12,Yes,0,No
115,9.71,No,4,Yes
101,9.44,No,2,No
139,10.16,No,2,Yes
102,8.04,Yes,3,Yes
100,8.86,Yes,3,No
101,8.07,No,1,No
90,7.91,Yes,1,No
99,5.59,No,2,No
116,7.74,No,3,No
101,7.37,Yes,1,No
88,7.45,Yes,4,No
86,7.7,Yes,3,No
93,5.3,Yes,0,No
101,6.45,Yes,0,No
117,5.32,Yes,0,No
79,10.13,No,0,No
95,5.84,Yes,3,No
102,6.02,Yes,4,No
72,9.06,No,0,No
87,7.29,No,4,No
89,6.1,No,1,No
88,6.97,No,1,No
102,5.4,No,2,No
97,5.82,No,3,No
91,4.89,No,0,No
106,7.16,Yes,4,No
125,9.32,No,4,Yes
124,8.4,Yes,5,Yes
71,8.03,No,3,No
108,5.67,Yes,1,No
97,6.9,No,3,No
102,9.49,No,4,Yes
94,5.01,Yes,3,No
101,9.64,No,5,No
102,7.75,No,1,No
91,9.16,Yes,1,No
86,6.65,Yes,5,No
93,6.9,Yes,0,No
103,8.94,Yes,0,No
108,8.44,Yes,5,No
112,5.77,No,0,No
92,9.52,No,1,No
104,5.68,No,4,No
114,5.28,No,0,No
117,8.03,No,3,Yes
99,8.88,No,4,No
96,9.64,No,5,Yes
102,7.27,Yes,2,No
82,5.07,No,0,No
97,7.89,No,2,No
111,6.28,Yes,0,No
109,7.62,No,4,No
95,7.71,No,2,No
103,4.84,Yes,1,No
87,7.89,Yes,0,No
110,7.41,No,5,No
98,8.21,No,5,No
95,7.81,Yes,3,No
94,5.74,No,2,No
99,6.15,No,5,No
93,6.38,No,3,No
109,5.67,No,2,No
94,8.24,Yes,4,Yes
123,9.68,Yes,3,Yes
121,7.81,Yes,0,No
86,8.05,No,1,No
101,6.9,Yes,4,No
90,6.6,No,2,No
95,10.01,No,0,No
130,9.49,Yes,2,Yes
95,6.98,No,3,No
105,6.03,No,3,No
108,8.81,Yes,1,No
84,5.87,No,3,No
87,8.91,Yes,4,No
81,9.08,No,2,No
86,5.47,No,2,No
57,9.69,No,4,No
108,9.81,Yes,3,No
130,9.79,Yes,3,Yes
102,7.15,No,4,No
78,6.5,No,1,No
90,7.99,No,0,No
93,6.87,No,0,No
84,6.03,No,3,No
112,7.58,No,5,No
112,7.84,No,0,No
82,5.05,Yes,0,No
110,6.62,No,5,No
122,5.23,No,0,No
128,8.46,No,3,Yes
142,8.63,No,2,Yes
86,5.45,Yes,3,No
142,10.2,No,3,Yes
94,4.94,No,5,No
91,8.28,Yes,1,No
104,8.76,No,1,No
91,8.69,No,3,Yes
105,5.58,Yes,4,No
80,9.12,No,4,No
96,10.03,No,1,No
119,7.77,Yes,5,No
99,7.9,No,1,No
102,5.26,Yes,2,No
107,8.07,No,1,No
117,6.56,Yes,5,No
75,8.86,Yes,0,No
108,7.26,No,3,No
95,8.7,No,3,Yes
102,5.17,No,5,No
115,5.58,Yes,3,No
82,5.62,No,5,No
84,4.83,Yes,2,No
70,7.65,No,2,No
91,9.28,Yes,0,No
119,7.85,Yes,3,No
98,7.8,No,0,No
79,8.86,Yes,1,No
92,6.23,No,3,No
77,6.9,Yes,0,No
83,6.81,Yes,2,No
105,8.82,Yes,5,No
82,6.03,No,2,No
116,5.3,No,2,Yes
98,7.54,No,5,No
101,9.74,No,0,No
95,8.33,No,0,No
111,8.5,Yes,0,No
111,7.87,Yes,4,No
105,7.8,No,3,No
108,8.8,No,4,No
96,9.03,Yes,4,No
108,6.56,No,5,No
94,6.95,No,1,No
100,6.59,Yes,1,No
95,7.69,Yes,2,No
93,9.41,No,5,No
89,6.98,Yes,4,No
107,7.04,No,1,No
119,9.61,No,4,Yes
117,7.87,Yes,3,Yes
81,7.33,Yes,4,No
119,9.03,No,2,Yes
95,7.22,Yes,0,No
109,8.73,No,2,No
86,5.74,No,4,No
102,5.89,Yes,5,No
104,7.1,Yes,4,No
77,7.8,No,0,No
109,9.64,No,2,No
120,9.4,No,2,Yes
97,9.24,Yes,4,No
120,6.99,No,3,No
97,10.11,No,5,No
112,8.32,No,5,Yes
66,6.52,Yes,1,No
136,8.65,No,4,Yes
122,5.41,Yes,4,No
95,5.89,No,5,No
70,9.08,No,1,No
104,7.85,No,0,No
78,7.23,No,4,No
106,7.28,No,3,No
106,9.25,No,0,No
85,8.48,Yes,0,No
116,7.47,Yes,0,No
112,5.76,No,4,Yes
114,6.59,No,5,No
100,9.71,Yes,0,No
78,6.71,No,2,No
114,7.05,Yes,4,No
95,7.57,No,4,No
79,9.07,No,1,No
120,8.4,No,5,Yes
131,8.16,Yes,0,No
99,6.97,No,4,No
132,5.16,Yes,5,Yes
101,9.75,Yes,3,Yes
94,9.58,Yes,3,No
90,10.12,No,5,Yes
124,9.66,No,4,Yes
88,9.28,Yes,4,No
111,8.56,No,3,Yes
91,8.84,Yes,3,Yes
93,8.12,Yes,2,Yes
115,5.72,No,3,No
94,7.36,No,2,No
93,10.24,Yes,4,Yes
116,6.41,Yes,0,No
123,8.92,No,5,Yes
109,5.26,No,5,No
90,7.16,Yes,5,No
92,6.27,Yes,0,No
101,5.43,Yes,1,No
104,5.71,No,5,No
85,6.12,Yes,2,No
110,8.91,Yes,3,No
101,5.05,Yes,2,No
74,6.42,Yes,1,No
86,4.65,No,1,No
92,8.05,Yes,2,No
98,7.69,Yes,3,No
128,8.29,Yes,4,Yes
103,6.77,No,4,No
87,5.83,No,4,No
103,8.42,No,5,Yes
94,8.77,Yes,1,No
104,5.6,No,5,No
108,7.13,Yes,2,No
118,6.44,Yes,1,No
99,5.46,No,3,No
124,9.12,No,5,Yes
113,7.28,No,0,No
89,6.52,No,1,No
133,6.88,No,3,Yes
104,10.01,No,3,No
87,9.65,Yes,3,No
124,9.04,No,0,No
131,6.98,No,4,No
99,7.87,Yes,2,No
92,6.62,Yes,1,No
97,5.2,No,0,No
110,7.09,Yes,3,No
119,7.5,Yes,0,No
108,6.32,No,1,No
101,8.99,No,2,No
122,5.87,Yes,1,No
95,7.33,Yes,5,No
115,5.64,No,0,No
95,6.95,Yes,5,No
106,5.07,No,3,No
98,6.64,Yes,5,No
99,6.57,Yes,3,No
94,7.85,No,4,No
120,7.64,No,4,No
89,6.18,No,2,No
88,8.09,No,2,No
131,7.99,Yes,5,No
114,6.72,No,5,No
64,8.67,Yes,4,No
91,7.98,Yes,4,No
72,6.5,Yes,1,No
85,9.63,No,1,No
52,8.89,No,5,No
97,9.93,Yes,3,No
82,8.7,Yes,5,Yes
100,6.66,No,3,No
75,6.84,No,4,No
101,8.01,No,1,No
93,9.47,No,4,No
122,8.27,Yes,4,Yes
121,9.76,Yes,2,Yes
111,7.1,Yes,4,No
95,7.3,Yes,3,No
129,9.23,Yes,2,Yes
76,9.26,No,1,No
78,10.33,No,3,No
98,8.53,No,0,No
133,7.3,No,1,No
96,7.72,Yes,5,No
97,9.44,Yes,0,No
78,8.24,No,3,No
114,5.84,Yes,1,No
114,7.31,Yes,0,No
111,7.29,Yes,0,No
90,5.51,Yes,1,No
89,9,Yes,4,Yes
80,5.3,No,3,No
101,6.91,No,3,No
83,9.47,Yes,2,No
82,7.6,No,1,No
93,9.28,Yes,3,Yes
92,6.43,Yes,0,No
91,9.72,Yes,1,No
106,6.32,Yes,5,No
101,5.51,Yes,0,No
95,9.1,No,1,No
102,8.92,Yes,0,No
85,5.76,Yes,0,No
101,9.44,No,1,No
102,7.56,No,2,No
77,9.48,No,0,No
114,7.11,Yes,1,No
86,7.59,Yes,4,No
101,7.25,Yes,5,No
117,6.97,No,4,No
113,7.83,Yes,5,No
100,7.49,Yes,2,No
94,4.99,No,1,No
114,6.06,No,5,No
110,6.17,No,2,No
90,9.04,No,5,No
88,8.31,No,0,No
68,8.84,Yes,5,No
102,9.51,No,5,No
98,8.35,No,4,No
117,10.36,Yes,2,Yes
105,6.14,Yes,0,No
120,5.54,Yes,4,Yes
89,7.36,Yes,2,No
117,6.96,No,0,No
92,9.02,No,5,Yes
111,7.65,No,3,Yes
78,6.43,Yes,4,No
103,8.78,No,0,No
70,7.54,Yes,3,No
95,6.22,No,2,No
106,8.15,No,3,Yes
92,10.04,Yes,5,No
84,9.19,No,4,No
112,7.51,Yes,1,No
98,7.35,No,2,No
92,4.93,Yes,3,No
100,7.63,Yes,0,No
139,8.29,No,1,No
117,7.06,Yes,1,No
117,6.62,No,2,No
106,9.55,No,3,No
102,8.85,No,4,No
64,7.92,No,3,No
89,5.67,Yes,3,No
92,5.39,Yes,2,No
71,5.69,No,2,No
82,7.95,Yes,0,No
70,5.4,Yes,4,No
99,9.17,No,2,No
112,10,No,0,Yes
116,6.47,No,5,Yes
106,7.48,Yes,1,No
85,8.94,No,0,No
71,9.47,No,4,No
73,9.15,No,0,No
80,5.55,No,5,No
86,5.53,Yes,0,No
97,8.31,No,2,No
84,8.56,No,4,Yes
105,5.41,Yes,0,No
96,7.18,No,3,No
100,9.38,No,0,No
117,5.88,No,1,No
82,9.76,No,1,No
106,4.94,No,0,No
99,9.23,No,5,No
94,8.08,No,0,No
113,6.16,No,3,No
113,8.83,No,0,Yes
85,9.3,No,2,No
97,9.33,No,4,No
104,7.07,No,5,No
95,8.38,No,3,Yes
108,8.26,No,0,No
104,7.84,Yes,5,No
127,8.98,Yes,2,Yes
77,4.7,No,5,No
98,6.38,No,0,No
86,8.12,No,3,Yes
109,5.73,No,3,No
75,9.67,No,1,No
105,7.75,No,1,No
90,7.6,No,0,No
88,9.17,Yes,4,No
78,7.47,Yes,2,No
93,8.19,Yes,1,No
116,4.66,No,1,No
99,6.59,Yes,4,No
109,6.19,No,5,No
124,8.11,No,3,Yes
103,7.62,Yes,0,No
91,6.74,Yes,0,No
107,7.52,Yes,2,No
91,5.78,Yes,4,No
92,9.35,Yes,5,No
77,5.44,No,4,No
113,9.02,No,4,Yes
94,7.72,No,3,No
102,8.08,Yes,4,No
84,6.4,No,3,No
106,9.63,Yes,0,No
88,6.86,Yes,3,No
97,7.95,No,0,No
113,10.03,No,2,Yes
111,9.86,Yes,4,Yes
99,7.83,No,2,No
73,10.41,Yes,4,No
144,8.12,Yes,5,Yes
126,6.39,No,2,No
110,6.87,Yes,1,No
88,6.98,No,1,No
98,7.08,No,3,No
91,8.57,Yes,5,No
118,7.83,No,2,Yes
103,5.42,No,4,No
88,8.99,No,0,No
92,6.74,Yes,3,No
116,9.6,Yes,5,Yes
124,10.18,Yes,3,Yes
122,9.48,No,5,Yes
111,9.14,Yes,1,No
96,5.72,Yes,5,No
51,7.43,No,2,No
104,6.02,No,2,No
99,6.29,No,5,No
102,7.55,Yes,3,No
100,5.59,No,1,No
80,9.36,Yes,0,No
108,9.86,Yes,1,No
109,6.87,Yes,2,No
110,7.6,No,0,No
114,7.04,Yes,3,No
109,9.52,No,0,No
93,8.48,No,3,No
98,6.05,No,1,No
101,6.97,No,0,No
101,6.71,Yes,4,No
114,9.37,No,2,Yes
109,5.39,Yes,3,No
131,5.17,No,0,No
133,9.58,Yes,0,No
101,9.3,No,5,No
42,9.2,Yes,4,No
118,7.18,Yes,5,No
91,8.38,Yes,5,No
87,7.66,Yes,5,No
94,5.53,No,1,No
93,8.22,No,4,No
109,5.15,No,0,No
76,6.4,Yes,2,No
83,9.67,Yes,0,No
105,6.27,No,0,No
109,10.1,No,0,No
109,6.52,No,5,No
88,6.56,No,4,No
85,8.61,Yes,4,No
92,8.86,Yes,3,No
103,7.34,Yes,3,No
122,9.01,No,5,Yes
69,5.24,No,5,No
96,9.97,Yes,3,Yes
80,6.35,No,0,No
75,9.52,No,3,No
114,6.89,No,3,No
108,9.31,Yes,1,No
106,8.62,Yes,5,Yes
113,5.79,No,5,No
92,9.57,No,4,Yes
93,6.41,No,3,No
132,6.6,Yes,4,No
96,9.36,No,2,No
111,5.05,No,5,No
100,5.73,Yes,1,No
72,7.87,No,2,No
69,9.48,No,5,No
91,5.63,No,4,No
115,7.82,Yes,4,No
111,8.97,No,2,Yes
113,9.71,Yes,3,Yes
85,9.96,No,1,No
124,8.63,No,4,Yes
85,8.49,Yes,0,No
103,6.77,No,1,No
99,5.95,Yes,2,No
97,8.2,No,4,Yes
120,10.12,No,4,Yes
89,8.79,No,5,No
79,5.36,Yes,2,No
100,7.53,Yes,0,No
94,7.63,Yes,5,No
150,8.66,No,0,Yes
110,8.48,No,4,No
93,7.61,No,3,No
84,6.61,No,0,No
71,9.8,Yes,0,No
84,8.69,No,3,No
101,6.21,Yes,5,No
121,6.88,No,0,No
116,9.86,Yes,3,Yes
103,9.6,No,2,No
95,7.53,No,5,No
104,5.15,No,1,No
92,5.45,Yes,1,No
125,6.72,No,2,No
97,8.03,No,0,No
98,7.88,No,1,No
66,8.64,No,2,No
97,8.12,Yes,1,No
112,4.94,Yes,0,No
83,5.52,No,5,No
88,6.3,No,3,No
111,6.17,No,2,No
77,5.17,Yes,5,No
115,7.96,No,1,No
92,9.4,Yes,0,No
94,8.54,Yes,5,No
83,9.25,Yes,1,No
105,8.65,No,0,No
136,8.97,No,0,No
111,6.64,Yes,0,No
87,9.56,No,0,No
117,5.5,No,2,No
95,5.88,No,5,No
120,5.98,Yes,3,Yes
112,9.88,Yes,2,Yes
55,9.83,No,1,No
84,9.03,No,2,No
114,7.95,Yes,2,No
102,7.59,Yes,1,No
84,9.68,Yes,3,Yes
90,8.18,No,2,No
71,9.87,Yes,0,No
98,6.75,No,2,No
133,7,No,1,No
112,9.64,No,3,Yes
132,5.95,Yes,2,Yes
113,9.92,Yes,2,Yes
115,7.1,Yes,1,No
129,9.24,No,4,Yes
105,6.99,Yes,4,No
97,8.31,Yes,5,No
115,7.27,Yes,2,No
121,7.78,No,5,No
92,7.22,Yes,0,No
89,10.12,Yes,2,No
102,8.22,No,5,No
112,6.21,No,4,Yes
111,9.2,Yes,2,Yes
78,6.65,No,0,No
128,7.09,Yes,3,No
90,5.37,Yes,2,No
96,9.78,No,1,No
86,6.17,No,0,No
140,6.48,No,2,Yes
103,9.83,No,4,Yes
87,9.5,Yes,5,No
112,5.44,No,2,No
111,8.44,No,5,Yes
97,9.33,No,4,No
112,5.01,Yes,1,No
87,8.8,Yes,3,No
92,7.57,No,4,No
69,8.26,No,2,No
80,7.86,Yes,1,No
127,8.19,No,0,No
124,5.64,No,2,No
100,9.12,No,5,No
124,5.55,No,5,No
97,7.71,No,5,No
96,6,No,0,No
100,9.41,No,5,No
98,6.51,No,5,No
96,7.28,No,4,No
117,7.57,No,5,No
102,8.74,No,1,No
110,6.95,Yes,3,No
115,9.2,No,2,Yes
105,5.44,No,1,No
85,6.27,Yes,1,No
79,7.34,No,3,No
102,9.86,Yes,5,No
97,5.12,No,4,No
101,5.62,No,5,No
99,5.39,Yes,5,No
138,8.55,Yes,3,Yes
80,6.58,Yes,3,No
70,8.66,No,3,Yes
104,5.1,Yes,5,No
94,5.81,Yes,0,No
104,6.63,Yes,5,No
108,7.76,No,2,No
119,8.37,No,3,Yes
77,5.32,Yes,2,No
91,10.08,No,5,Yes
106,6.25,Yes,5,No
111,8.43,Yes,3,Yes
132,7.75,Yes,4,No
114,6.52,No,4,No
99,9.6,No,3,No
86,9.49,No,1,No
91,6.54,No,2,No
91,8.28,No,4,No
109,6.57,Yes,0,No
103,8.85,No,1,No
80,6.36,Yes,4,No
93,9.63,Yes,1,No
113,5.99,Yes,5,Yes
105,5.2,Yes,2,No
108,6.26,No,5,No
105,5.89,No,5,No
124,7.59,Yes,1,No
103,5.88,Yes,0,No
94,9.11,No,1,No
86,6.34,No,5,No
103,8.72,No,4,No
63,7.62,No,0,No
97,10.4,No,5,No
96,10.16,No,2,No
79,9.05,No,4,No
86,9.05,Yes,2,No
112,6.6,No,5,No
103,8.33,No,3,Yes
101,9.81,No,4,Yes
104,5.17,No,1,No
101,7.38,No,2,No
118,5.94,No,1,No
101,8.24,No,5,Yes
78,7.12,Yes,0,No
124,7.54,No,2,No
105,8.24,Yes,2,Yes
91,9.6,No,0,No
81,7.94,Yes,0,No
105,8.96,No,0,No
98,6.65,Yes,5,No
123,7.08,Yes,0,No
94,7.81,Yes,3,No
87,6.32,No,2,No
113,6.98,No,5,Yes
113,8.43,Yes,5,Yes
102,8.39,Yes,3,Yes
110,7.78,Yes,3,No
99,7.09,Yes,1,No
103,6.46,No,2,No
117,8.15,Yes,2,Yes
109,5.54,No,5,No
97,6.17,Yes,2,No
120,4.87,No,2,No
64,5.43,Yes,0,No
130,6.27,No,4,No
74,4.79,No,1,No
90,6.27,Yes,1,No
99,8.74,Yes,0,No
97,5.52,Yes,3,No
115,7.16,No,4,Yes
84,9.99,Yes,1,No
103,9.04,No,3,No
91,6.17,No,2,No
104,9.67,No,5,Yes
99,6.33,No,4,No
101,5.63,Yes,4,No
91,10.44,No,5,No
92,9.21,No,2,No
104,7.26,No,1,No
114,8.25,No,4,Yes
91,8.15,No,0,No
86,6.26,No,0,No
109,6.12,No,0,No
99,6.91,No,5,No
112,9.9,No,4,Yes
86,4.74,No,1,No
73,9.39,No,5,Yes
92,5.17,No,3,No
88,7.51,Yes,1,No
98,7.77,No,3,No
90,8.27,Yes,4,Yes
111,5.59,No,2,No
95,7.07,Yes,3,No
102,8.32,No,3,No
102,5.41,Yes,1,No
102,6.11,No,4,No
99,8.8,Yes,1,No
107,7.56,No,4,No
88,5.88,No,3,No
120,8.01,No,2,Yes
96,9.28,Yes,5,No
80,5.44,No,4,No
102,8.3,No,3,No
87,5.6,Yes,5,No
109,4.61,No,5,No
133,6.02,Yes,2,No
88,6.92,No,1,No
104,9.32,Yes,1,No
73,6.42,Yes,4,No
106,7.9,Yes,4,No
86,7.51,No,4,No
90,6.44,No,1,No
83,8.06,No,4,Yes
110,8.85,No,3,Yes
115,9.31,Yes,5,Yes
100,9.34,Yes,0,No
87,6.88,No,0,No
123,8.51,No,4,Yes
88,5.85,No,3,No
67,9.1,No,3,No
106,9.66,No,3,Yes
83,5.53,Yes,5,No
114,6.91,Yes,2,No
94,8.74,No,5,Yes
109,8.71,Yes,3,No
121,6.16,Yes,1,No
81,9.76,Yes,1,No
91,8.49,Yes,3,Yes
98,5.87,No,0,No
123,5.28,No,2,Yes
90,8.51,No,5,Yes
91,5.53,No,1,No
107,6.09,No,1,No
91,7.55,No,1,No
102,8.26,No,5,Yes
76,7.96,Yes,2,No
133,7.4,Yes,3,No
79,9.35,Yes,2,No
95,9.72,No,3,No
99,5.97,Yes,4,No
128,8.68,No,1,No
80,9.17,No,5,No
129,8.41,Yes,0,No
111,8.18,No,2,Yes
106,6.09,Yes,5,No
85,7.2,No,2,No
108,7.36,No,5,No
89,8.02,Yes,1,No
118,10.1,Yes,1,No
85,5.23,Yes,5,No
98,5.06,No,0,No
91,5.54,Yes,0,No
85,9.09,No,1,No
111,5.46,No,5,Yes
108,8.44,Yes,3,No
118,6.78,No,1,No
73,6.82,Yes,0,No
115,5.96,No,1,No
137,9.34,Yes,0,Yes
93,8.16,No,4,No
128,9.51,No,3,Yes
96,8.35,No,5,No
79,5.8,No,0,No
95,5.72,Yes,5,No
115,9.55,No,2,Yes
87,8.31,No,2,No
90,5.24,Yes,5,No
108,8.51,No,3,Yes
100,7.33,No,3,No
108,6.77,No,2,No
103,5.47,No,5,No
107,9.29,Yes,5,No
93,4.84,Yes,5,No
103,6.35,No,5,No
86,6.79,Yes,5,No
119,5.7,No,4,No
90,7.88,No,4,No
116,5.54,No,0,No
96,6.61,No,3,No
103,9.32,Yes,2,No
92,6.43,No,5,No
